"{'V_L': 36.631201702386115, 'P_L': 3.2642533806251386, 'P_cd': 16.06026044086555, 'P_i': 9.01625927487851, 'h': 6.6161491081433725, 'phi_i': 0.05075768296123325, 'K_i': 0.8231233499613783}","{'V_L': 36.59168866255213, 'P_L': 3.2670089203468, 'P_cd': 16.42671248361845, 'P_i': 9.037187737737398, 'h': 6.630400787322343, 'phi_i': 0.050585737329315636, 'K_i': 0.8256936521672964}","{'V_L': 36.59487329898619, 'P_L': 3.2688509527713867, 'P_cd': 16.759758003674406, 'P_i': 9.032268355302312, 'h': 6.641574383244191, 'phi_i': 0.05038047896378391, 'K_i': 0.8288798925167781}","{'V_L': 36.54030954381435, 'P_L': 3.2720827877513536, 'P_cd': 17.201670853300296, 'P_i': 9.058107633736302, 'h': 6.6586835797980894, 'phi_i': 0.05017759800081835, 'K_i': 0.8324576957017721}","{'V_L': 36.48040034005273, 'P_L': 3.2755070995897366, 'P_cd': 17.68153134446699, 'P_i': 9.085481262597696, 'h': 6.677436439317143, 'phi_i': 0.04995905232751044, 'K_i': 0.8365508400975351}","{'V_L': 36.415638366336616, 'P_L': 3.279079226837522, 'P_cd': 18.19815244710428, 'P_i': 9.114199612092426, 'h': 6.697993234287881, 'phi_i': 0.04972688862176471, 'K_i': 0.8411343964934008}","{'V_L': 36.34688353371222, 'P_L': 3.282737293665777, 'P_cd': 18.74766209967421, 'P_i': 9.143933887631915, 'h': 6.720409417101468, 'phi_i': 0.04948438649803311, 'K_i': 0.8461543539638495}","{'V_L': 36.2788536398547, 'P_L': 3.2884216702242552, 'P_cd': 19.300991105455765, 'P_i': 9.184645057072258, 'h': 6.764909519280809, 'phi_i': 0.04931743556032515, 'K_i': 0.8497017258130335}","{'V_L': 36.206078714363564, 'P_L': 3.2916940884919605, 'P_cd': 19.890295164340447, 'P_i': 9.213057903660184, 'h': 6.787658783752523, 'phi_i': 0.0490602554483349, 'K_i': 0.8555454582661187}","{'V_L': 36.13475734050726, 'P_L': 3.2947881920457127, 'P_cd': 20.476099744395587, 'P_i': 9.240587052715158, 'h': 6.8112481075608216, 'phi_i': 0.04881152886734567, 'K_i': 0.8613892308571705}","{'V_L': 36.067664424608076, 'P_L': 3.2975955567299504, 'P_cd': 21.035645754433748, 'P_i': 9.26623626132773, 'h': 6.8346775078380535, 'phi_i': 0.04858039365585717, 'K_i': 0.8669893217335396}","{'V_L': 36.00789002797927, 'P_L': 3.3000129202095247, 'P_cd': 21.541180090807853, 'P_i': 9.288911469192637, 'h': 6.856561529947267, 'phi_i': 0.0483767102916137, 'K_i': 0.8720571133376682}","{'V_L': 35.958578764365654, 'P_L': 3.301953771669662, 'P_cd': 21.96162638104046, 'P_i': 9.307520514445892, 'h': 6.875181288234726, 'phi_i': 0.048210198273461416, 'K_i': 0.8762777732582493}","{'V_L': 35.93099334552592, 'P_L': 3.303656881641525, 'P_cd': 22.250190476971625, 'P_i': 9.31575039427702, 'h': 6.892178026903799, 'phi_i': 0.04807729755801275, 'K_i': 0.8798118946561672}","{'V_L': 35.909702586218366, 'P_L': 3.3044507279894546, 'P_cd': 22.410217278747798, 'P_i': 9.324024897559154, 'h': 6.898263163945622, 'phi_i': 0.04800945815674965, 'K_i': 0.8814119230836455}","{'V_L': 35.905466967307696, 'P_L': 3.3047298219391235, 'P_cd': 22.40461286517067, 'P_i': 9.325943449588099, 'h': 6.896062357368968, 'phi_i': 0.04799491982178799, 'K_i': 0.8814435659712075}","{'V_L': 35.917936283182726, 'P_L': 3.30453843339298, 'P_cd': 22.22459040534911, 'P_i': 9.321728522056365, 'h': 6.884666216751437, 'phi_i': 0.04803241911144511, 'K_i': 0.8798445466929816}","{'V_L': 35.945333723819765, 'P_L': 3.303942358238338, 'P_cd': 21.87461684330883, 'P_i': 9.31212658132318, 'h': 6.863955314959031, 'phi_i': 0.048117016996118894, 'K_i': 0.8766810943132488}","{'V_L': 35.98468997022778, 'P_L': 3.3030144137681416, 'P_cd': 21.37172557048085, 'P_i': 9.2983129160023, 'h': 6.83464288442616, 'phi_i': 0.048240943657250686, 'K_i': 0.8721375886583584}","{'V_L': 36.03227504089471, 'P_L': 3.301820571395908, 'P_cd': 20.74254568482384, 'P_i': 9.281727683438145, 'h': 6.798155657534464, 'phi_i': 0.048394879418355234, 'K_i': 0.8664850314763495}","{'V_L': 36.084107961296226, 'P_L': 3.3004103919322283, 'P_cd': 20.018947630243023, 'P_i': 9.26388899968243, 'h': 6.756392605178531, 'phi_i': 0.04856931963803643, 'K_i': 0.8600375044653517}","{'V_L': 36.13641700376329, 'P_L': 3.2988135384832797, 'P_cd': 19.23351650320244, 'P_i': 9.246229554823653, 'h': 6.711434482210945, 'phi_i': 0.0487556952766087, 'K_i': 0.8531082785716465}","{'V_L': 36.18596380330859, 'P_L': 3.297041947437017, 'P_cd': 18.415875773129454, 'P_i': 9.229986666348589, 'h': 6.6652775063768575, 'phi_i': 0.04894706000755219, 'K_i': 0.8459750419095207}","{'V_L': 36.23020466952468, 'P_L': 3.2950957580921614, 'P_cd': 17.590391124870564, 'P_i': 9.216152966900717, 'h': 6.619639447265496, 'phi_i': 0.04913832271647565, 'K_i': 0.8388588364272694}","{'V_L': 36.26731207804411, 'P_L': 3.2929707087327174, 'P_cd': 16.775275216876512, 'P_i': 9.205476974921279, 'h': 6.575853564419958, 'phi_i': 0.049326125364961636, 'K_i': 0.8319164889113384}","{'V_L': 36.29610403065015, 'P_L': 3.2906651438786723, 'P_cd': 15.982783513153631, 'P_i': 9.198494519415954, 'h': 6.534840223531472, 'phi_i': 0.049508512915380415, 'K_i': 0.8252433399717967}","{'V_L': 36.315930516812934, 'P_L': 3.288185540878787, 'P_cd': 15.220079164507622, 'P_i': 9.1955722366934, 'h': 6.497133507398046, 'phi_i': 0.0496845292473113, 'K_i': 0.8188821873801342}","{'V_L': 36.32655458659305, 'P_L': 3.285550152302706, 'P_cd': 14.490388644823337, 'P_i': 9.196949222035062, 'h': 6.4629388658472955, 'phi_i': 0.049853831874408124, 'K_i': 0.8128349065495515}","{'V_L': 36.328050280650494, 'P_L': 3.2827907970018804, 'P_cd': 13.794181955067444, 'P_i': 9.202768790731069, 'h': 6.43220284872561, 'phi_i': 0.050016374702463166, 'K_i': 0.807074342215437}","{'V_L': 36.320726655039365, 'P_L': 3.2799530176480505, 'P_cd': 13.130226936144032, 'P_i': 9.21309714274528, 'h': 6.4046827616926825, 'phi_i': 0.05017217525476162, 'K_i': 0.8015551782784246}","{'V_L': 36.305078322887994, 'P_L': 3.277094836646734, 'P_cd': 12.496455546361119, 'P_i': 9.227928946832336, 'h': 6.380010043498039, 'phi_i': 0.05032116345193882, 'K_i': 0.7962233119437735}","{'V_L': 36.28175795897676, 'P_L': 3.2742842750818104, 'P_cd': 11.890634633271372, 'P_i': 9.247181697610001, 'h': 6.357745320300259, 'phi_i': 0.05046310050250306, 'K_i': 0.7910237395366585}","{'V_L': 36.25156390752832, 'P_L': 3.2715957184102415, 'P_cd': 11.310860723500051, 'P_i': 9.270681652648252, 'h': 6.337425465898456, 'phi_i': 0.050597554658300695, 'K_i': 0.7859071688418499}","{'V_L': 36.21543526947315, 'P_L': 3.2691051598450125, 'P_cd': 10.755906874986842, 'P_i': 9.298144679238275, 'h': 6.318603993758411, 'phi_i': 0.05072392201790028, 'K_i': 0.7808355959367999}","{'V_L': 36.17444686123317, 'P_L': 3.2668843502722718, 'P_cd': 10.225447814357231, 'P_i': 9.329155722524652, 'h': 6.300886181925791, 'phi_i': 0.05084148285885416, 'K_i': 0.7757870002587063}","{'V_L': 36.129796869070866, 'P_L': 3.2649939420770036, 'P_cd': 9.720183244273226, 'P_i': 9.363150962311883, 'h': 6.283959854524994, 'phi_i': 0.05094948580469545, 'K_i': 0.7707591762715896}","{'V_L': 36.07407524621499, 'P_L': 3.2610701662978108, 'P_cd': 9.219574209993883, 'P_i': 9.402806361048512, 'h': 6.267551448383652, 'phi_i': 0.05086960897493275, 'K_i': 0.7651700842556396}","{'V_L': 36.02642155762822, 'P_L': 3.2601266190485827, 'P_cd': 8.771467469834745, 'P_i': 9.440065022946834, 'h': 6.251651439134856, 'phi_i': 0.05096253448287656, 'K_i': 0.760366971718723}","{'V_L': 35.97916061502433, 'P_L': 3.259554861248337, 'P_cd': 8.357173722134261, 'P_i': 9.477659866661273, 'h': 6.236361004013292, 'phi_i': 0.05104566891752227, 'K_i': 0.7557171189856695}","{'V_L': 35.933495002597155, 'P_L': 3.2592865809323444, 'P_cd': 7.9809061326856305, 'P_i': 9.514473822723694, 'h': 6.221905961505603, 'phi_i': 0.05111887307057208, 'K_i': 0.7513090541524508}","{'V_L': 35.890412878760316, 'P_L': 3.2592067585496967, 'P_cd': 7.6472960569021975, 'P_i': 9.549336364875256, 'h': 6.208661722119057, 'phi_i': 0.05118244064491759, 'K_i': 0.7472502634454214}","{'V_L': 35.850572032238276, 'P_L': 3.2591516296216296, 'P_cd': 7.361097610308042, 'P_i': 9.581094602757556, 'h': 6.197139065872261, 'phi_i': 0.05123718380421333, 'K_i': 0.7436613203423811}","{'V_L': 35.81418385965972, 'P_L': 3.2589101164496928, 'P_cd': 7.126868720181862, 'P_i': 9.608698511555703, 'h': 6.187957999836898, 'phi_i': 0.05128448750212985, 'K_i': 0.7406680549170307}","{'V_L': 35.780910601239306, 'P_L': 3.2582291384328106, 'P_cd': 6.948657007714816, 'P_i': 9.631293213407405, 'h': 6.1818106048122194, 'phi_i': 0.051326322822656686, 'K_i': 0.7383922766763328}","{'V_L': 35.749789957249824, 'P_L': 3.256822758733793, 'P_cd': 6.829721994035064, 'P_i': 9.64830885639243, 'h': 6.179415380779368, 'phi_i': 0.05136521324491215, 'K_i': 0.7369418592008029}","{'V_L': 35.7191996546032, 'P_L': 3.254384617507338, 'P_cd': 6.772323115022519, 'P_i': 9.659537575514443, 'h': 6.181467025830023, 'phi_i': 0.051404153023401886, 'K_i': 0.7364011930420613}","{'V_L': 35.68687070894967, 'P_L': 3.2506026546255296, 'P_cd': 6.777595094033723, 'P_i': 9.665187700602633, 'h': 6.188586444261119, 'phi_i': 0.05144648274865435, 'K_i': 0.7368230502289562}","{'V_L': 35.64995277683365, 'P_L': 3.2451748556178748, 'P_cd': 6.845519225321351, 'P_i': 9.665907793280589, 'h': 6.2012757946393355, 'phi_i': 0.051495732272031566, 'K_i': 0.7382227524453697}","{'V_L': 35.605129371311605, 'P_L': 3.2378247421840767, 'P_cd': 6.9749835062591465, 'P_i': 9.662776742225242, 'h': 6.219882494679867, 'phi_i': 0.05155544426201748, 'K_i': 0.7405752204776176}","{'V_L': 35.548776196303436, 'P_L': 3.2283155815452558, 'P_cd': 7.163909668395253, 'P_i': 9.657260146711588, 'h': 6.2445744935919425, 'phi_i': 0.05162899195419411, 'K_i': 0.7438150777317419}","{'V_L': 35.47715344630701, 'P_L': 3.2164627376256227, 'P_cd': 7.409414216116501, 'P_i': 9.651136616216354, 'h': 6.27532720693916, 'phi_i': 0.051719402228997034, 'K_i': 0.7478395833892804}","{'V_L': 35.38662288811058, 'P_L': 3.202144104169838, 'P_cd': 7.707965747246763, 'P_i': 9.646399699087695, 'h': 6.311920764551399, 'phi_i': 0.051829190886970834, 'K_i': 0.7525138718534009}","{'V_L': 35.273882307716896, 'P_L': 3.1853089975573052, 'P_cd': 8.05550275324049, 'P_i': 9.645141695572427, 'h': 6.353945060394199, 'phi_i': 0.05196021232501738, 'K_i': 0.7576778301291118}","{'V_L': 35.13621219868494, 'P_L': 3.1659861158886557, 'P_cd': 8.447484085591277, 'P_i': 9.649424914031648, 'h': 6.4008097518077465, 'phi_i': 0.05211352231496276, 'K_i': 0.7631539608136078}","{'V_L': 34.971730781006464, 'P_L': 3.1442911069338653, 'P_cd': 8.87885688477959, 'P_i': 9.661144715852153, 'h': 6.4517568615366425, 'phi_i': 0.05228925154969264, 'K_i': 0.7687557179496896}","{'V_L': 34.779652051506595, 'P_L': 3.1204339041357883, 'P_cd': 9.343942439962547, 'P_i': 9.68188787985333, 'h': 6.505874832700566, 'phi_i': 0.05248648981269772, 'K_i': 0.7742959997863409}","{'V_L': 34.56053656390983, 'P_L': 3.0947253213353307, 'P_cd': 9.836257837701314, 'P_i': 9.712790251579538, 'h': 6.562114485690352, 'phi_i': 0.05270318609694267, 'K_i': 0.7795956609362726}","{'V_L': 34.316515932154275, 'P_L': 3.0675815434607787, 'P_cd': 10.34830907224874, 'P_i': 9.754399859502671, 'h': 6.619308951736853, 'phi_i': 0.052936077967682085, 'K_i': 0.7844919991624555}","{'V_L': 34.05146090859797, 'P_L': 3.0395242889626024, 'P_cd': 10.87140769239609, 'P_i': 9.806555652393994, 'h': 6.676200876465378, 'phi_i': 0.053180672185517835, 'K_i': 0.7888471337420037}","{'V_L': 33.77105226464533, 'P_L': 3.0111738109393453, 'P_cd': 11.395574976611195, 'P_i': 9.868296940582214, 'h': 6.731480535307022, 'phi_i': 0.053431305304996166, 'K_i': 0.7925560118324373}"
"{'V_L': 36.69518939937477, 'P_L': 3.2618449660804205, 'P_cd': 15.728254919746925, 'P_i': 8.995373479567421, 'h': 6.607893950665108, 'phi_i': 0.05095887729739533, 'K_i': 0.8183693611317535}","{'V_L': 36.65883559910967, 'P_L': 3.264487203891135, 'P_cd': 16.062124604811057, 'P_i': 9.015050632137898, 'h': 6.620209112079853, 'phi_i': 0.05079713947982455, 'K_i': 0.8206381158930556}","{'V_L': 36.66541297723956, 'P_L': 3.266236711334198, 'P_cd': 16.359821068901756, 'P_i': 9.008803529079426, 'h': 6.629124261726428, 'phi_i': 0.05060139043120787, 'K_i': 0.8235151538724761}","{'V_L': 36.61416124138282, 'P_L': 3.2693780825054093, 'P_cd': 16.76291106596744, 'P_i': 9.03322229946854, 'h': 6.643618122268643, 'phi_i': 0.05040785018219368, 'K_i': 0.8267705930655934}","{'V_L': 36.55751587092188, 'P_L': 3.27272794755858, 'P_cd': 17.200879620749742, 'P_i': 9.059168978618448, 'h': 6.6594090863672575, 'phi_i': 0.050198159860528106, 'K_i': 0.8305292877903809}","{'V_L': 36.49595187825814, 'P_L': 3.276241904277112, 'P_cd': 17.672612853585942, 'P_i': 9.08646732929236, 'h': 6.676663418415827, 'phi_i': 0.049974332623663464, 'K_i': 0.8347658831645783}","{'V_L': 36.430312486325775, 'P_L': 3.2798575158972527, 'P_cd': 18.174446569461924, 'P_i': 9.114803539465488, 'h': 6.69545928083008, 'phi_i': 0.04973964263016697, 'K_i': 0.8394263392525133}","{'V_L': 36.36552134628307, 'P_L': 3.2856657120098034, 'P_cd': 18.677217081299947, 'P_i': 9.15500441163364, 'h': 6.737466359176066, 'phi_i': 0.04958481397389272, 'K_i': 0.8424657619507563}","{'V_L': 36.295654418311905, 'P_L': 3.2889462845426465, 'P_cd': 19.214303295694933, 'P_i': 9.182224548118462, 'h': 6.7563753888588005, 'phi_i': 0.04933560626154099, 'K_i': 0.8479112070426917}","{'V_L': 36.22706091278386, 'P_L': 3.2920605619167835, 'P_cd': 19.74712297068652, 'P_i': 9.208648693840017, 'h': 6.775999873783965, 'phi_i': 0.049094280391985365, 'K_i': 0.8533535551041586}","{'V_L': 36.162431099255095, 'P_L': 3.2949008997743507, 'P_cd': 20.254390873291282, 'P_i': 9.23332263391444, 'h': 6.795443071050763, 'phi_i': 0.04886972762934644, 'K_i': 0.8585589414374658}","{'V_L': 36.104731946348586, 'P_L': 3.2973675421384936, 'P_cd': 20.710306352682718, 'P_i': 9.255208734425743, 'h': 6.813442405483582, 'phi_i': 0.04867138895399023, 'K_i': 0.863253105983176}","{'V_L': 36.05694922993804, 'P_L': 3.2993805987292686, 'P_cd': 21.08617097411488, 'P_i': 9.273283699162011, 'h': 6.828415417681858, 'phi_i': 0.04850838643816804, 'K_i': 0.8671398918844893}","{'V_L': 36.03318516387414, 'P_L': 3.3012805668860143, 'P_cd': 21.332056897035834, 'P_i': 9.279363590150524, 'h': 6.843401994743859, 'phi_i': 0.048372289096501916, 'K_i': 0.870570468968288}","{'V_L': 36.01191239345132, 'P_L': 3.3022135377961837, 'P_cd': 21.464994221513244, 'P_i': 9.287736297405852, 'h': 6.8467654575670025, 'phi_i': 0.04830205908993106, 'K_i': 0.871988152745333}","{'V_L': 36.006594838174024, 'P_L': 3.3026797232351304, 'P_cd': 21.444782218663427, 'P_i': 9.290244744824497, 'h': 6.842422633226426, 'phi_i': 0.04828133786642475, 'K_i': 0.8719349238589302}","{'V_L': 36.0168254424359, 'P_L': 3.3027292846688736, 'P_cd': 21.263986787114717, 'P_i': 9.28712968378083, 'h': 6.829532577854858, 'phi_i': 0.048308526440661866, 'K_i': 0.8703604123075419}","{'V_L': 36.04087059454161, 'P_L': 3.3024281414718977, 'P_cd': 20.927357121954007, 'P_i': 9.279111425767642, 'h': 6.808004189655013, 'phi_i': 0.04837872998682654, 'K_i': 0.8673342212700561}","{'V_L': 36.07589990509405, 'P_L': 3.3018425721697326, 'P_cd': 20.451099928742693, 'P_i': 9.267297117812383, 'h': 6.778540319397862, 'phi_i': 0.048484624212790976, 'K_i': 0.8630351570091724}","{'V_L': 36.1183929045396, 'P_L': 3.301025958671092, 'P_cd': 19.86008161768828, 'P_i': 9.253028260767332, 'h': 6.742526169113065, 'phi_i': 0.048617670955767515, 'K_i': 0.8577210825998854}","{'V_L': 36.164611972624506, 'P_L': 3.300011096022138, 'P_cd': 19.183786447074255, 'P_i': 9.237710451068539, 'h': 6.701798398204521, 'phi_i': 0.04876935673454631, 'K_i': 0.8516879079991351}","{'V_L': 36.211025667574134, 'P_L': 3.2988092335336203, 'P_cd': 18.452138990794765, 'P_i': 9.22266696231272, 'h': 6.658364318187058, 'phi_i': 0.048932167157846665, 'K_i': 0.8452284837917816}","{'V_L': 36.25460433122571, 'P_L': 3.2974147437330754, 'P_cd': 17.69212757493541, 'P_i': 9.20904229749117, 'h': 6.61414241564087, 'phi_i': 0.04910014553176579, 'K_i': 0.8386001431920966}","{'V_L': 36.292964826127346, 'P_L': 3.295813014395524, 'P_cd': 16.92571456071499, 'P_i': 9.197761204222717, 'h': 6.570772201066847, 'phi_i': 0.04926903633398901, 'K_i': 0.832005142039726}","{'V_L': 36.32438663558437, 'P_L': 3.293989053371333, 'P_cd': 16.16905076968742, 'P_i': 9.189532554976909, 'h': 6.529509672052575, 'phi_i': 0.04943611814504534, 'K_i': 0.8255837887643843}","{'V_L': 36.347744047843214, 'P_L': 3.291934986429069, 'P_cd': 15.432704481975694, 'P_i': 9.184880248011645, 'h': 6.4911992944192765, 'phi_i': 0.04959986544236552, 'K_i': 0.8194172661354827}","{'V_L': 36.362400341465744, 'P_L': 3.2896555385894057, 'P_cd': 14.72251023447674, 'P_i': 9.184183759778321, 'h': 6.456300582014859, 'phi_i': 0.04975956093504028, 'K_i': 0.8135363050329072}","{'V_L': 36.36809884989935, 'P_L': 3.2871713157302302, 'P_cd': 14.040683194095411, 'P_i': 9.187715588186393, 'h': 6.4249456812127725, 'phi_i': 0.049914939248617715, 'K_i': 0.807932380557124}","{'V_L': 36.36487148677064, 'P_L': 3.2845201049393613, 'P_cd': 13.386950224956776, 'P_i': 9.195668271430227, 'h': 6.397009111184079, 'phi_i': 0.050065902072569286, 'K_i': 0.8025691718004239}","{'V_L': 36.35297313969077, 'P_L': 3.2817565308215646, 'P_cd': 12.759557992305858, 'P_i': 9.208168106047976, 'h': 6.372177529184368, 'phi_i': 0.05021231553875271, 'K_i': 0.7973930864998666}","{'V_L': 36.332842082002784, 'P_L': 3.2789503505273263, 'P_cd': 12.15610187887094, 'P_i': 9.225275616245794, 'h': 6.3500133816479005, 'phi_i': 0.05035388424637819, 'K_i': 0.7923424342067467}","{'V_L': 36.30508185564671, 'P_L': 3.276183546601993, 'P_cd': 11.57417091305011, 'P_i': 9.246974496126247, 'h': 6.330010525930043, 'phi_i': 0.05049008996512037, 'K_i': 0.7873552899502874}","{'V_L': 36.27045782257832, 'P_L': 3.273546255665741, 'P_cd': 11.011828809273533, 'P_i': 9.273151650358765, 'h': 6.311642333095971, 'phi_i': 0.05062018259743981, 'K_i': 0.7823762826829668}","{'V_L': 36.22990068933129, 'P_L': 3.2711314939592118, 'P_cd': 10.46795829270769, 'P_i': 9.303571541109747, 'h': 6.294403791734957, 'phi_i': 0.05074321314866199, 'K_i': 0.7773625522129667}","{'V_L': 36.18450906352785, 'P_L': 3.2690286298466327, 'P_cd': 9.942492859560064, 'P_i': 9.337848594335435, 'h': 6.2778491690004925, 'phi_i': 0.05085810105487888, 'K_i': 0.7722890166046785}","{'V_L': 36.13554318907935, 'P_L': 3.2673156195038318, 'P_cd': 9.436552605600534, 'P_i': 9.375422033441316, 'h': 6.261626209687183, 'phi_i': 0.05096373002222401, 'K_i': 0.7671529317231243}","{'V_L': 36.076197313024004, 'P_L': 3.263767068315428, 'P_cd': 8.931649962767276, 'P_i': 9.418775984363622, 'h': 6.245460220918312, 'phi_i': 0.050891853356473116, 'K_i': 0.76139836836944}","{'V_L': 36.024822181431716, 'P_L': 3.2631776964045183, 'P_cd': 8.473770238513127, 'P_i': 9.460088192997826, 'h': 6.229299786292128, 'phi_i': 0.050983463128017936, 'K_i': 0.756334736743729}","{'V_L': 35.974362746722235, 'P_L': 3.263056501274216, 'P_cd': 8.0463796373129, 'P_i': 9.501839696167206, 'h': 6.213278412464179, 'phi_i': 0.051064764219658935, 'K_i': 0.7513614457069298}","{'V_L': 35.9262236471097, 'P_L': 3.2633365377679158, 'P_cd': 7.654816240464289, 'P_i': 9.542763754127735, 'h': 6.197669033567539, 'phi_i': 0.05113537361813973, 'K_i': 0.7465833735847877}","{'V_L': 35.88160029349387, 'P_L': 3.2638962646525487, 'P_cd': 7.304964218811656, 'P_i': 9.581505826014741, 'h': 6.182923650821041, 'phi_i': 0.051195409984845536, 'K_i': 0.7421291437087492}","{'V_L': 35.84133961263088, 'P_L': 3.26455659938782, 'P_cd': 7.002900567100728, 'P_i': 9.616706416679175, 'h': 6.1696581027238535, 'phi_i': 0.05124559836217545, 'K_i': 0.7381444429493064}","{'V_L': 35.80579760727768, 'P_L': 3.2650822515013256, 'P_cd': 6.754499230513617, 'P_i': 9.64710350123215, 'h': 6.158621526347093, 'phi_i': 0.05128733886614143, 'K_i': 0.7347827064269695}","{'V_L': 35.77471066701383, 'P_L': 3.265187955115862, 'P_cd': 6.565028216820207, 'P_i': 9.671645925975717, 'h': 6.150651280634035, 'phi_i': 0.05132272605103087, 'K_i': 0.7321937630303473}","{'V_L': 35.74709909398962, 'P_L': 3.2645496090446007, 'P_cd': 6.438782602377938, 'P_i': 9.68960564786414, 'h': 6.146616403210001, 'phi_i': 0.05135451017642894, 'K_i': 0.7305114735073012}","{'V_L': 35.721219543276405, 'P_L': 3.2628196133131238, 'P_cd': 6.378796466707562, 'P_i': 9.700674869248196, 'h': 6.1473548140490335, 'phi_i': 0.051385998673361216, 'K_i': 0.7298417078509599}","{'V_L': 35.69457794340168, 'P_L': 3.2596450352946347, 'P_cd': 6.386667898053992, 'P_i': 9.705034810419534, 'h': 6.153610854872648, 'phi_i': 0.05142090432467414, 'K_i': 0.7302520955077789}","{'V_L': 35.66400694397269, 'P_L': 3.254686830373182, 'P_cd': 6.462514020703049, 'P_i': 9.703386146756396, 'h': 6.165979890709172, 'phi_i': 0.051463154039951234, 'K_i': 0.7317647881888784}","{'V_L': 35.625803883579344, 'P_L': 3.2476383099144037, 'P_cd': 6.605050918883432, 'P_i': 9.69693632590508, 'h': 6.184865461731392, 'phi_i': 0.05151667662948845, 'K_i': 0.7343530302183481}","{'V_L': 35.57591878965315, 'P_L': 3.2382414133144994, 'P_cd': 6.8117715165632235, 'P_i': 9.68734475601698, 'h': 6.210452139991898, 'phi_i': 0.051585188440346486, 'K_i': 0.737941743942353}","{'V_L': 35.51017860002771, 'P_L': 3.2262999984777214, 'P_cd': 7.079178070832745, 'P_i': 9.676631736177457, 'h': 6.242694434671322, 'phi_i': 0.05167199214158274, 'K_i': 0.7424117593746721}","{'V_L': 35.42453410321794, 'P_L': 3.21169012487127, 'P_cd': 7.403018431532319, 'P_i': 9.667059873936116, 'h': 6.281319540628095, 'phi_i': 0.051779797628985096, 'K_i': 0.7476068890512343}","{'V_L': 35.3153192197315, 'P_L': 3.1943679489027965, 'P_cd': 7.778477556547934, 'P_i': 9.66099723694071, 'h': 6.3258400536414205, 'phi_i': 0.05191056705641111, 'K_i': 0.7533428549998583}","{'V_L': 35.17951639348694, 'P_L': 3.1743762046493824, 'P_cd': 8.200286598503101, 'P_i': 9.660770065959818, 'h': 6.375572303224739, 'phi_i': 0.05206538060364973, 'K_i': 0.7594171213579863}","{'V_L': 35.015024820676096, 'P_L': 3.1518502027327906, 'P_cd': 8.662728583715344, 'P_i': 9.668510585501972, 'h': 6.429656668683102, 'phi_i': 0.05224431748705866, 'K_i': 0.7656189121879152}","{'V_L': 34.82092800286752, 'P_L': 3.1270238306213867, 'P_cd': 9.159539596181732, 'P_i': 9.686003572023164, 'h': 6.487077871043938, 'phi_i': 0.052446348803141384, 'K_i': 0.7717389991277062}","{'V_L': 34.59775237886431, 'P_L': 3.1002352397951616, 'P_cd': 9.683725380584564, 'P_i': 9.714535027948813, 'h': 6.54668534485823, 'phi_i': 0.05266924501344124, 'K_i': 0.7775791207545477}","{'V_L': 34.34769941901849, 'P_L': 3.0719308896100457, 'P_cd': 10.227333845727488, 'P_i': 9.754748266536806, 'h': 6.607215898073084, 'phi_i': 0.05290951020726675, 'K_i': 0.7829610564034953}","{'V_L': 34.07482095936072, 'P_L': 3.042665589534692, 'P_cd': 10.781242321313007, 'P_i': 9.806516946789175, 'h': 6.6673224527626385, 'phi_i': 0.0531623656658943, 'K_i': 0.7877353670500243}","{'V_L': 33.78509500342344, 'P_L': 3.0130954295010337, 'P_cd': 11.335031634018051, 'P_i': 9.868850216161231, 'h': 6.7256132139884555, 'phi_i': 0.05342181357049925, 'K_i': 0.7917896242382867}"
